G_IDX,G_NAME,G_GENRE,G_COMPANY,G_SERVICE,G_PLATFORM
9191,워리어에픽,RPG,유티브이트루게임즈,유티브이트루게임즈,PC온라인
9192,메이저리그 베이스볼 2K10,스포츠,2K Games,유니아나,XBOX360
9193,위 온라인,RPG,꾸러기소프트,구름닷컴,PC온라인
9194,아머드 코어 라스트 레이븐,액션,프롬소프트웨어,SONY,PSP
9195,인생한방맞고2010,보드,세중게임즈,세중게임즈,모바일
9196,HERO 108 온라인,RPG,감마니아,감마니아,PC온라인
9197,UFC 언디스퓨티드 2010,RPG,유스크,토이 헤드 쿼터스,PS3/ XBOX360/ PSP
9198,삼국영웅전,RPG,블루인터렉티브,엠게임,웹브라우저
9199,매일매일 영단어,기타,네오위즈모바일,SK 텔레콤,모바일
9200,엑소더스 : 숨겨진 진실,RPG,엔트리브소프트,SK 텔레콤,모바일
9201,마리오 파워 사커,스포츠,닌텐도,한국닌텐도,Wii
9202,그랜드판타지아,RPG,라이브플렉스,라이브플렉스,PC온라인
9203,에코쉬프트,퍼즐,소니 인터랙티브 엔터테인먼트 코리아,소니 인터랙티브 엔터테인먼트 코리아,PSP
9204,나폴레옹 : 토탈워,RPG,세가,세가,PC온라인
9205,STAR OCEAN 4 THE LAST HOPE INTERNATIONAL,RPG,스퀘어에닉스,SONY,PS3
9206,마블루션,RPG,넷마블게임즈,넷마블게임즈,PC온라인
9207,SOCOM U.S. Navy SEALs: Fireteam Bravo 3,RPG,소니 인터랙티브 엔터테인먼트 코리아,소니 인터랙티브 엔터테인먼트 코리아,PS3
9208,헤비 레인,어드벤쳐,-,SCEK,PS3
9209,Sniper Vs Sniper: Online,슈팅,컴투스,컴투스,모바일
9210,절묘한타이밍3,퍼즐,컴투스홀딩스,-,모바일
9211,아더스,RPG,하프소프트,글로벌서비스플랫폼,PC온라인
9212,기가슬레이브,액션,지앤아이소프트,세시소프트,PC온라인
10027,드래곤네스트,RPG,아이덴티티게임즈,넥슨,PC온라인
10028,텐비,RPG,시메트릭 스페이스,네오위즈게임즈,PC온라인
10029,나루토 얼티메이트,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PSP
10030,콘체르토 게이트,RPG,스퀘어에닉스,온네트,PC온라인
10031,팩픽스,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,NDS
10032,마비노기 영웅전,액션,데브캣,넥슨,PC온라인
10033,스파이더맨 친구 또는 적,액션,액티비전,액티비전,PC패키지/ PSP
10034,페이탈코드,FPS,씨드씨,컴투스,PC온라인
10035,까꿍 온라인,액션,지피엠 스튜디오,지피엠 스튜디오,PC온라인
10036,강철의 함대,시뮬레이션,소리나무엔터테인먼트,소리나무엔터테인먼트,모바일
10037,전국바사라2 영웅외전,액션,캡콤,캡콤,PS2
10038,스타비츠,슈팅,이쓰리넷,이쓰리넷,모바일
10039,에이스 컴뱃6,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,XBOX360
10040,RC배틀러,액션,리젠소프트,리젠소프트,PC온라인
10041,베오울프,액션,UBI소프트,블루인터렉티브,PC패키지
10042,패왕! 세상을 먹다,RPG,KTH,KTH,PC온라인
10043,레지스탕스,액션,소니 인터랙티브 엔터테인먼트 코리아,소니 인터랙티브 엔터테인먼트 코리아,PS3
10044,파이널 판타지11,RPG,스퀘어에닉스,스퀘어에닉스,PC온라인/ PS2/ XBOX
10045,한국인의 상식력DS,기타,스튜디오나인,스튜디오나인,NDS
10046,알럽 동방신기 (KTF),시뮬레이션,네오위즈모바일,네오위즈모바일,모바일
10047,에이지오브엠파이어2D,시뮬레이션,모바일데이,모바일데이,모바일
10048,그림맨션,액션,레드아이,해피모바일,모바일
10049,팀 포트리스2,FPS,밸브 코퍼레이션,밸브 코퍼레이션,PS/ XBOX/ PC패키지
10050,세틀러6: 제국의 부흥,시뮬레이션,블루인터렉티브,UBI소프트,PC패키지
10051,올림피그,보드,주논소프트,인포렉스,PC온라인
10052,무스탕 온라인,RPG,제노브,제노브,PC온라인
10053,고고씽,레이싱,넥슨지티,NHN 엔터테인먼트,PC온라인
10054,엘더4-오블리비언 (PC),RPG,베데스다 소프트웍스,액티비전,PC패키지
10055,드라이버: LA첩보전,액션,게임로프트,게임로프트,모바일
10056,두뇌야놀자,퍼즐,이쓰리넷,이쓰리넷,모바일
10057,사일런트힐 오리진,액션,코나미,코나미,PSP
10058,건담 배틀 크로니클,슈팅,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PSP
10059,강호패도기,RPG,소리나무엔터테인먼트,소리나무엔터테인먼트,모바일
10060,퍼즐붐,보드,엔씨소프트,엔씨소프트,PC온라인
10061,프로젝트 고담 레이싱4,레이싱,비자레 크리에이션즈,마이크로소프트,XBOX360
10062,솔져 오브 포춘 - 페이백 (PC),FPS,액티비전,액티비전,PC패키지/ PS3/ XBOX360
10063,거짓의윤무곡,RPG,석세스,스튜디오나인,NDS
10064,몬스터헌터 3,액션,캡콤,닌텐도,Wii
10065,월드사커 위닝일레븐2008 (X360),기타,코나미,코나미,XBOX/ XBOX360
8777,창세기전3 EP4,RPG,엠조이넷,소프트맥스,모바일/ 안드로이드
8778,킹덤 하츠 버스 바이 슬립 파이널 믹스,RPG,소니 온라인 엔터테인먼트,소니 온라인 엔터테인먼트,PC패키지
8779,슈퍼 마리오 Wii 2 갤럭시 어드벤처 투게더,어드벤쳐,한국닌텐도,한국닌텐도,Wii
8780,걸스라이프,시뮬레이션,플레이웍스,플레이웍스,웹브라우저
8781,리플렉 비트,리듬액션,코나미,유니아나,기타
8782,하얀섬 감독판,어드벤쳐,넷마블게임즈,넷마블게임즈,iOS
8783,2011 슈퍼사커,스포츠,컴투스홀딩스,컴투스홀딩스,모바일
8784,알카나 하트 3,기타,아크시스템웍스,-,PS3
8785,테일즈 오브 더 월드 레디언트 미솔로지3,RPG,인트라게임즈,-,PSP
8786,두들점핑스타,RPG,넷마블블루,넷마블블루,모바일
8787,리틀빅플래닛2,RPG,소니 온라인 엔터테인먼트,소니 온라인 엔터테인먼트,PS3
8788,사이퍼즈,액션,네오플,네오플,PC온라인
8789,강유미안영미맞고,보드,인터세이브,인터세이브,모바일
8790,이노티아연대기3,RPG,컴투스,컴투스,iOS/ 모바일/ 안드로이드
8791,혈십자FC,RPG,지피에이치(GPH),지피에이치(GPH),기타
8792,카르테,TCG,엔크루엔터테인먼트,온네트,PC온라인
8793,프리니2 - 새벽의 팬티 대작전임다!,액션,니혼이치 소프트웨어,SONY,PSP
8794,징기스칸2,RPG,기린게임,라이브플렉스,PC온라인
8795,틀린그림찾기2011,퍼즐,피엔제이,피엔제이,모바일
8796,시티헌터,RPG,옴니텔,옴니텔,웹브라우저
8797,코즈믹 커맨더,시뮬레이션,사이버스텝,사이버스텝,웹브라우저
8798,고스트파이터,RPG,샨다,써니파크,PC온라인
8799,쥬얼퀘스트3 월드어드벤처,RPG,EA모바일,EA모바일,모바일
8800,클리커,퍼즐,-,엔트리브소프트,PC온라인
8801,마벨 대 캡콤 3,액션,캡콤,캡콤,PS3/ XBOX360
8802,벨제비트의 저주,어드벤쳐,블루인터렉티브,지피에이치(GPH),모바일
8803,플래닛팜,시뮬레이션,지브릭 스튜디오,지브릭 스튜디오,모바일
8804,삼국영웅전 리그,시뮬레이션,블랙스톤,블랙스톤,웹브라우저
8805,Save The Christmas,액션,지피엠 스튜디오,-,모바일
8806,브루미즈 월드 - 지피시티,기타,삼지게임즈,삼지게임즈,웹브라우저
8807,듀얼몬스터,RPG,네오썬,-,PC온라인/ 기타
8808,로그앤,RPG,유니아나,유니아나,PC온라인
8809,엘리오스의 전설,RPG,마이모인스,컴투스,모바일
8810,수퍼크로스HD,레이싱,2XL,2XL,iOS
8811,더 서드 버스데이,액션,소니 온라인 엔터테인먼트,소니 온라인 엔터테인먼트,PSP
8812,뿌까파워업,RPG,바른손크리에이티브,-,NDS
8813,모두의 스트레스 팍,RPG,SCE,SCEK,PSP
8814,심즈3 좌충우돌 세계모험,시뮬레이션,EA모바일,EA모바일,모바일
8776,테트리스2011,퍼즐,EA모바일,EA모바일,모바일
8345,칠웅온라인,시뮬레이션,에이펠릭스,넷마블게임즈,웹브라우저
8346,위닝일레븐 온라인,스포츠,코나미,NHN 엔터테인먼트,PC온라인
8347,테트리스®,퍼즐,EA모바일,EA모바일,모바일
8348,짱구는못말려 디펜스,기타,미스터게임즈,미스터게임즈,iOS/ 모바일
8349,베놈 블라스트,RPG,아우터링,픽토소프트,모바일
8350,MiniGame Paradise,RPG,컴투스,-,iOS
8351,앵그리좀비 2 HD,시뮬레이션,하이마인드,하이마인드,iOS/ 모바일
8352,털실 커비 이야기,액션,닌텐도,한국닌텐도,Wii
8353,와쳐,RPG,스튜디오 아인스,스튜디오 아인스,iOS
8354,콜로니 오브 워,RPG,플레아,플레아,웹브라우저
8355,슈퍼액션 히어로5,RPG,컴투스,컴투스,모바일
8356,로보토,어드벤쳐,인크로스,인크로스,모바일
8357,킹즈 온라인,RPG,로지웍스,로지웍스,PC온라인
8358,진삼국무쌍6 Special,액션,코에이테크모,디지털터치,PSP
8359,전국무쌍3 Empires,액션,코에이테크모,디지털터치,PS3
8360,범인수진,RPG,광주비음신식과기유한공사,위메이드,웹브라우저
8361,림보,어드벤쳐,플레이데드,플레이데드,PC패키지
8362,젤다의 전설: 스카이워드 소드,어드벤쳐,닌텐도,한국닌텐도,switch
8363,스크롤즈,TCG,모장 스페시피케이션,모장 스페시피케이션,PC온라인
8364,스타레전드:블랙스타 크로니클,RPG,스페이스타임 스튜디오,-,모바일
8365,삼국지Q,RPG,조은게임,조은게임,웹브라우저
8366,와일드스타,RPG,카바인 스튜디오,엔씨소프트,PC온라인
8367,나누별 이야기,RPG,조이시티,-,PC온라인
8368,라이즈 오브 나이트메어,어드벤쳐,세가,-,XBOX360
8369,레이지,FPS,인트라게임즈,-,PC패키지/ PS3/ XBOX
8370,제노니아4,RPG,컴투스홀딩스,컴투스홀딩스,모바일
8371,카운터 스트라이크: 글로벌 오펜시브,FPS,밸브 코퍼레이션,밸브 코퍼레이션,PC패키지
8372,Tiny Farm by Com2uS,SNG,컴투스,컴투스,iOS
8373,닌자스나이퍼,액션,게임하츠,네오위즈인터넷,iOS
8374,스트리트파이터 3 서드 스트라이크 온라인 에디션,액션,캡콤,캡콤,PSP
8375,로쉬 온라인,RPG,갤럭시게이트,갤럭시게이트,PC온라인
8376,스파이 포 스파이,RPG,트리티움,-,iOS/ 모바일
8377,버디러시,RPG,컴퍼니원헌드레드,-,iOS/ 모바일/ 안드로이드
8378,다빈치 온라인,FPS,브리디아,-,PC온라인
8379,강호,RPG,쿤룬,쿤룬코리아,PC온라인
8380,바이오하자드 리바이벌 셀렉션,액션,캡콤,캡콤,PS3/ XBOX360
8381,삼성 스마트 레이스,스포츠,삼성전자,삼성전자,PC온라인/ 모바일
8382,월드 사커 위닝 일레븐 2012,RPG,코나미,코나미,PS3/ XBOX360
8383,킹스워,RPG,픽토소프트,-,웹브라우저
8384,박명수 거성 맞고 온라인,보드,KTH,KTH,iOS/ 모바일/ 안드로이드
9213,EA프로야구 2010,RPG,EA모바일,EA모바일,모바일
9214,왕비호 맞고,기타,인터세이브,인터세이브,iOS/ 모바일
9215,삼국지X,시뮬레이션,코에이테크모,코에이테크모,PC패키지
9216,배터리,FPS,웹젠,웹젠,PC온라인
9217,아포칼립스,RPG,플로우게임즈,게임하마,웹브라우저
9218,밴티지 마스터,시뮬레이션,팔콤,-,PC패키지
9219,메이크업파라다이스,RPG,코나미,코나미,NDS
9220,초코초코타이쿤2,RPG,컴투스,컴투스,모바일
9221,에일리언 VS. 프레데터,액션,소니 인터랙티브 엔터테인먼트 코리아,세가,PC패키지/ XBOX
9222,컴투스프로야구 2010,스포츠,컴투스,컴투스,모바일
9223,남자 또는 여자,RPG,퍼니게임즈,애플,iOS
9224,유닛 온라인,FPS,오로라게임즈,오로라게임즈,PC온라인
9225,나는 마왕이다 2,RPG,핫독스튜디오,세중게임즈,모바일
9226,신마령,RPG,더파이브인터랙티브,더파이브인터랙티브,웹브라우저
9227,End of Eternity,RPG,tri-ACE,SCEK,PS3
9228,라스트 리벨리온,RPG,SONY,SONY,PS3
9229,원숭이섬의 비밀 SE,어드벤쳐,루커스 아츠,밸브 코퍼레이션,PC패키지/ iOS
9230,진삼국무쌍5 Special,액션,코에이테크모,코에이테크모,PSP
9231,다크오빗,시뮬레이션,빅포인트,엠게임,웹브라우저
9232,디어사이드3,어드벤쳐,게임파크홀딩스,-,기타
9233,퀸스크라운,RPG,레드아이소프트,컴투스,모바일
9234,식물 Vs 좀비,기타,Popcap,Popcap,PC패키지
9235,바람의나라 모바일,RPG,넥슨 모바일,넥슨 모바일,모바일
9236,노아의 방주,퍼즐,네오위즈게임즈,네오위즈게임즈,PC온라인
9237,배틀오브더임모탈,RPG,완미시공,엔도어즈,PC온라인
9238,2010 밴쿠버올림픽,스포츠,네오위즈모바일,네오위즈모바일,모바일
9239,MAG,RPG,SONY,SONY,PS3
9240,개미 죽이기,RPG,rstein.org,-,웹브라우저
9241,용사무쌍,RPG,나인유,나인유,PC온라인
9242,슈퍼스타킹,리듬액션,초이락게임즈,초이락게임즈,PC온라인
9243,열혈삼국,시뮬레이션,조이포트,넥슨,PC온라인
9244,메탈슬러그 컬렉션 PC,RPG,SNK,인플레이 인터렉티브,PC패키지
9245,사일런트힐: 섀터드 메모리즈,RPG,코나미,코나미,PS2
9246,갓이터,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PSP
9247,소울카드 마스터 3,RPG,모비클,넷마블게임즈,모바일
9248,허슬당구,스포츠,비투소프트,비투소프트,모바일
9249,마이 심즈 퍼즐 파티,퍼즐,EA모바일,EA모바일,모바일
9250,Vancouver 2010™,RPG,세가,세가,PS3
9251,제후온라인,RPG,골드쿨,IMI,PC온라인
9252,농구,스포츠,온라인게임점컴,온라인게임점컴,웹브라우저
9253,터치 맨투맨 기초영어,RPG,대원미디어,-,NDS
9254,알토네리코3,기타,반다이남코 엔터테인먼트,인트라게임즈,PS3
10066,신마법의대륙,RPG,펭구리 엔터테인먼트,펭구리 엔터테인먼트,PC온라인
10067,무대리 두뇌열전,퍼즐,세가,세가,모바일
10068,캐슬바니아: 더 드라큘라 X,액션,코나미,유니아나,PSP
10069,스케이트,스포츠,일렉트로닉아츠,일렉트로닉아츠,XBOX360
10070,빅썬싸커,스포츠,빅썬소프트,빅썬소프트,PC온라인
10071,드래곤볼Z 스파킹 메테오,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PSP
10072,마그패라그,기타,흐르는돌,KTH,PC온라인
10073,풋볼 매니저 2008,시뮬레이션,스포츠 인터랙티브,세가,PC패키지
10074,나르샤 온라인,액션,위메이드,위메이드,PC온라인
10075,메모리 오브 아리아,RPG,큐로아,큐로아,PC온라인
10076,두뇌완정정복,퍼즐,피앤제이,피앤제이,모바일
10077,밀맨2,액션,레드티스튜디오,T3 엔터테인먼트,PC온라인
10078,타이거우즈 PGA투어 08,스포츠,일렉트로닉아츠,일렉트로닉아츠,XBOX360
10079,피파 온라인2,스포츠,일렉트로닉아츠,네오위즈게임즈,PC온라인
10080,메탈기어 온라인,액션,코나미,코나미,PS3
10081,킹덤언더파이어:COD,RPG,블루사이드,판타그램,XBOX360
10082,댄스피버,액션,게임러쉬,SNP엔터테인먼트,PC온라인
10083,요시 아일랜드 DS,액션,닌텐도,닌텐도,NDS
10084,도와줘! 리듬히어로,액션,닌텐도,닌텐도,NDS
10085,특수범죄수사대,어드벤쳐,게임로프트,게임로프트,모바일
10086,매스이펙트,RPG,바이오웨어,마이크로소프트,PC패키지/ XBOX360
10087,진삼국무쌍 DS,액션,코에이테크모,코에이테크모,NDS
10088,포켓테니스4,스포츠,포켓스페이스,소리나무엔터테인먼트,모바일
10089,듀얼게이트,TCG,펜타비전,네오위즈게임즈,PC온라인
10090,코디드건 컨테이젼,기타,코나미,유니아나,PSP
10091,무브업,리듬액션,락소프트,소리바다,PC온라인
10092,펌프 잇 업 제로 포터블,액션,엔사이드,스튜디오나인,PSP
10093,블러디헌터,RPG,스튜디오 위캣,넷마블게임즈,PC온라인
10094,스타워즈 배틀프론트,액션,액티비전,액티비전,PSP
10095,락밴드,액션,하모닉스 뮤직 시스템즈,MTV Games,XBOX360
10096,GTA 리버티 시티 스토리,액션,락스타 게임즈,액티비전,PSP
10097,5P맞고,보드,조이토토,올리브게임,PC온라인
10098,스타크래쉬,RPG,조이임팩트,한빛소프트,PC온라인
10099,프리우스 온라인,RPG,넷마블게임즈,넷마블게임즈,PC온라인
10100,킹오브파이터 맥시멈 임팩트,액션,SNK,액티비전,PS2
10101,레드워매니아(구 바스티안리턴즈),RPG,그라제,IMI,PC온라인
10102,삼국지 무한대전 리턴즈,액션,넥슨 모바일,넥슨 모바일,모바일
10103,아트오브워,슈팅,지앤아이소프트,-,PC온라인
10104,동전쌓기,퍼즐,이쓰리넷,이쓰리넷,모바일
10105,Castlevania (PSP),기타,코나미,코나미,PS2/ PS3
8815,언차티드3: 황금 사막의 아틀란티스,어드벤쳐,너티독,SCE,PS3
8816,좀비 온라인,RPG,엔엔지랩,지아이게임즈,PC온라인
8817,슬라이스 잇,RPG,컴투스,컴투스,iOS
8818,부트캠프 온라인,FPS,지피엠 스튜디오,지피엠 스튜디오,웹브라우저
8819,레드 데드 리뎀션: 스페셜 에디션,액션,락스타 게임즈,인플레이 인터렉티브,PS3/ XBOX360
8820,갓워즈:신들의전쟁,RPG,모야소프트,NHN 엔터테인먼트,웹브라우저
8821,클럽엠스타 온라인,리듬액션,누리엔 소프트웨어,넷마블게임즈,PC온라인
8822,야구 9단,스포츠,NHN 엔터테인먼트,NHN 엔터테인먼트,웹브라우저
8823,슬라이 쿠퍼 컬렉션,어드벤쳐,SCE,SCE,PS3
8824,테스트 드라이브 언리미티드 2,레이싱,아타리,반다이남코 엔터테인먼트,PC패키지/ PS3/ XBOX360
8825,풋볼 매니저 2011,스포츠,세가,세가,PC패키지
8826,프로젝트G,스포츠,스마일게이트,네오위즈게임즈,PC온라인
8827,질주쾌감스케쳐3,RPG,네오위즈모바일,네오위즈모바일,모바일
8828,아이스이스케이프,퍼즐,엠조이넷,-,모바일
8829,애니윷놀이,보드,위메이드플레이,게임앤게임,웹브라우저
8830,아쿠아스토리,SNG,위메이드플레이,-,모바일/ 안드로이드
8831,프로야구 슈퍼리그,RPG,컴투스홀딩스,-,PC온라인
8832,송대관 뜨롯맞고-김양 성공기,RPG,-,EA모바일,모바일
8833,윈드슬레이어S,RPG,하멜린,-,PC온라인
8834,다크블러드,RPG,JCR소프트,아이덴티티 엔터테인먼트,PC온라인
8835,Project G,스포츠,스마일게이트,네오위즈게임즈,PC온라인
8836,인피니티 블레이드,RPG,에픽게임즈,에픽게임즈,iOS/ 모바일
8837,걸스파라다이스,시뮬레이션,네오싸이언,그라비티,모바일
8838,워페이스,FPS,크라이텍,크라이텍,PC온라인
8839,삐뚤어질테다,RPG,게임데이,게임데이,모바일
8840,파랜드 택틱스2,RPG,모비클,넷마블게임즈,모바일
8841,마이스쿼드,시뮬레이션,블라스트,블라스트,웹브라우저
8842,명인장기,퍼즐,엔씨소프트,엔씨소프트,PC온라인
8843,비쥬마츄,퍼즐,엔씨소프트,엔씨소프트,PC온라인
8844,레전드 오브 블러드,RPG,EXC게임즈,EXC게임즈,PC온라인
8845,건담무쌍3,액션,반다이남코 엔터테인먼트,반다이남코 엔터테인먼트,PS3
8846,짱구는 못말려 말랑말랑 고무찰흙대변신,액션,대원미디어,한국닌텐도,NDS
8847,그래피티 히어로,액션,그라비티,그라비티,iOS
8848,쟈쟈,액션,그라비티,그라비티,iOS
8849,테일즈 오브 그레이세스f,RPG,반다이남코 엔터테인먼트,인트라게임즈,PC온라인/ PS3
8850,니드포스피드 쉬프트2 언리쉬드,레이싱,일렉트로닉아츠,일렉트로닉아츠,PS3/ XBOX360
